date,time,engineer_at_time_of_reading,equipment_code,equipment_category,running_hrs,pressureInd_kgf_cm2,temperature_celsius,vibrationInd_kHz,has_failure,total_failure_count,downtime_min,failure_category,mtbf,mttr
04/05/2017,20:43:00,Carlos Filter,equipment_1236,Materials Protection and Isolation,4334,85.56227794,95.9716024,0.664964959,0,8,1460,Lubrication failure,542,182
04/05/2017,20:45:00,Carlos Filter,equipment_1483,Deck Machinery and Equipment,1258,113.5985097,112.4952072,0.05213065,1,3,2559,Lubrication failure,419,853
04/05/2017,20:50:00,Claudia Piston,equipment_2300,Boats,3795,92.65273389,95.71042159,0.21350843,0,1,1012,Construction failure,3795,1012
04/05/2017,20:56:00,Claudia Piston,equipment_1613,Materials Protection and Isolation,11450,101.2279631,112.0732419,0.537819599,1,9,244,Weather,1272,27
04/05/2017,21:03:00,John Smith,equipment_2934,Navigation and Communication,11730,140.3729067,82.25351215,0.878070225,0,3,825,Fire,3910,275
04/05/2017,21:10:00,Apostolis Papaioannou,equipment_4718,Accommodation Equipment,5952,124.1530955,101.92534,0.140281332,0,6,2460,Construction failure,992,410
04/05/2017,21:23:00,Monika Trial,equipment_3044,Automation and Control,2083,119.204381,84.24208522,0.8731442,0,7,1625,Overpressure,298,232
04/05/2017,21:35:00,Peter Tank,equipment_2237,Special Purpose Equipment,6877,110.7350681,54.53286892,0.168113293,0,4,2686,Unknown,1719,672
04/05/2017,21:36:00,John Smith,equipment_3202,Power Generation Propulsion and Manouvering,10360,114.6843238,76.55626608,0.346231985,0,2,780,Fatigue,5180,390
04/05/2017,21:51:00,Christine Flowmeter,equipment_3455,Tanks and Heating,2746,75.81598114,96.25360918,0.272632035,1,1,893,Fire,2746,893
04/05/2017,22:09:00,Peter Tank,equipment_1951,Hydraulics Equipment,4138,93.62245547,70.85057767,0.7513185,1,7,418,Lubrication failure,591,60
04/05/2017,22:20:00,Claudia Piston,equipment_655,Power Generation Propulsion and Manouvering,2296,82.89800458,77.27328413,0.116522854,1,8,1245,Unclear,287,156
04/05/2017,22:22:00,Peter Sample,equipment_4738,Management Services and Software,10421,110.076247,89.47804982,0.647900319,0,7,1080,Material failure,1489,154
04/05/2017,22:54:00,John Smith,equipment_3936,Materials Protection and Isolation,4893,68.66148375,71.75791101,0.910488033,0,5,2679,Failure of handling,979,536
04/05/2017,23:00:00,Peter Sample,equipment_2164,Structures and Outfitting Details,2454,86.36611059,96.66794972,0.336164191,1,8,2814,Weather,307,352
04/05/2017,23:14:00,Carlos Filter,equipment_800,Cooling Equipment,7558,76.31401714,77.80657861,0.628549514,0,2,1749,Vibration,3779,874
04/05/2017,23:41:00,Apostolis Papaioannou,equipment_284,Accommodation Equipment,5126,88.15204937,113.0762836,0.959164799,0,1,2162,Overload,5126,2162
04/05/2017,23:44:00,Apostolis Papaioannou,equipment_2150,Engineering,5883,95.83270361,102.7298925,0.194845962,0,1,1466,Corrosion,5883,1466
04/05/2017,23:53:00,Thomas Try,equipment_4169,Cooling Equipment,1154,57.43642184,88.2030026,0.223684905,0,1,661,Insufficient maintenance,1154,661
04/05/2017,23:54:00,Peter Tank,equipment_2107,Cooling Equipment,4591,96.70986038,91.67263447,0.774937709,0,4,160,Fatigue,1148,40
05/05/2017,01:06:00,Christine Flowmeter,equipment_2976,Electrical,11097,109.2796161,113.5224963,0.41598228,1,2,2115,Weather,5548,1058
05/05/2017,01:06:00,Carlos Filter,equipment_3989,Boats,9613,71.22337836,99.06341525,0.236626343,0,1,363,Failure of handling,9613,363
05/05/2017,01:11:00,Monika Trial,equipment_2117,Hydraulics Equipment,1469,82.61100175,130.5451632,0.050741225,0,3,789,Unclear,490,263
05/05/2017,01:14:00,Apostolis Papaioannou,equipment_4337,Construction and Operation Services,9053,111.2730416,122.1968428,0.994686622,1,1,120,Failure of handling,9053,120
05/05/2017,01:17:00,Claudia Piston,equipment_3908,Engineering,12020,100.3562126,86.08794063,0.397902309,1,5,2202,Vibration,2404,440
05/05/2017,01:17:00,Christine Flowmeter,equipment_4807,Electrical,5099,132.8574784,106.7192651,0.881859719,0,7,155,Unclear,728,22
05/05/2017,01:19:00,Peter Sample,equipment_3390,Structures and Outfitting Details,9411,79.39533761,115.1788376,0.927899131,1,6,2699,Vibration,1568,450
05/05/2017,01:46:00,Carlos Filter,equipment_4116,Tanks and Heating,3837,115.1857482,91.47168833,0.613810522,1,4,2536,Manufacturing failure,959,634
05/05/2017,01:47:00,Thomas Try,equipment_961,Automation and Control,1154,137.1074186,83.12919201,0.524572186,0,8,956,Failure of handling,144,120
05/05/2017,02:04:00,Monika Trial,equipment_4464,Lifesaving Safety and Firefighting Equipment,10072,93.24543008,107.1840475,0.3028828,1,5,2041,Fatigue,2014,408
05/05/2017,02:05:00,Monika Trial,equipment_4314,Electrical,7053,92.17880634,67.25648332,0.777434986,0,3,896,Fatigue,2351,299
05/05/2017,02:18:00,Peter Sample,equipment_2903,Tanks and Heating,9740,92.68039619,121.4210197,0.845970676,1,5,1373,Material failure,1948,275
05/05/2017,02:20:00,Apostolis Papaioannou,equipment_2355,Tanks and Heating,10945,102.0595059,86.24532972,0.482836596,0,9,750,Fire,1216,83
05/05/2017,02:21:00,Claudia Piston,equipment_1299,Hydraulics Equipment,672,70.9206612,76.54239502,0.539112285,1,9,1754,Lubrication failure,75,195
05/05/2017,02:39:00,Thomas Try,equipment_2730,Power Generation Propulsion and Manouvering,6605,70.36458943,93.4643859,0.419873722,1,3,712,Overload,2202,237
05/05/2017,02:41:00,Peter Sample,equipment_1157,Management Services and Software,5478,116.246305,92.60063967,0.81970278,0,7,2000,Overload,783,286
05/05/2017,02:50:00,Carlos Filter,equipment_1244,Electrical,8921,73.14513861,120.7810241,0.948988186,0,5,1663,Human error,1784,333
05/05/2017,02:53:00,John Smith,equipment_4841,Boats,9435,101.3580689,105.7679599,0.812040203,0,4,1974,Construction failure,2359,494
05/05/2017,02:54:00,Peter Sample,equipment_3157,Navigation and Communication,4600,120.9455502,101.8841017,0.800801017,0,3,1766,Construction failure,1533,589
05/05/2017,03:04:00,Claudia Piston,equipment_3856,Fabrication Equipment and Software,5729,112.047415,81.10095313,0.293979466,0,4,339,Unknown,1432,85
05/05/2017,03:07:00,Peter Sample,equipment_1814,Tanks and Heating,3004,98.83673629,114.3900269,0.275609344,0,6,648,Vibration,501,108
05/05/2017,03:24:00,Apostolis Papaioannou,equipment_3584,Structures and Outfitting Details,11170,98.2261406,71.95119998,0.21198556,0,4,2782,Fatigue,2792,696
05/05/2017,03:31:00,Christine Flowmeter,equipment_3034,Engineering,10787,105.0382945,120.4900002,0.1493007,0,5,2801,Insufficient maintenance,2157,560
05/05/2017,03:43:00,Peter Tank,equipment_1676,Deck Machinery and Equipment,5989,90.78568329,84.73797429,0.048820206,0,2,2170,Fatigue,2994,1085
05/05/2017,03:46:00,Monika Trial,equipment_1348,Fluid Transfer and Treatment,4226,85.12634681,104.2853153,0.505677499,1,3,2376,Insufficient maintenance,1409,792
05/05/2017,03:52:00,John Smith,equipment_379,Power Generation Propulsion and Manouvering,11422,86.98757582,106.6508842,0.240409433,1,7,2856,Construction failure,1632,408
05/05/2017,04:06:00,Claudia Piston,equipment_3985,Structures and Outfitting Details,3176,88.58975909,99.86145565,0.723498972,1,9,2020,Insufficient maintenance,353,224
05/05/2017,04:13:00,Carlos Filter,equipment_1136,Automation and Control,9941,94.03852545,127.2913514,0.526510912,0,6,253,Insufficient maintenance,1657,42
05/05/2017,04:28:00,John Smith,equipment_4220,Management Services and Software,10693,121.6911516,108.489184,0.020855515,1,5,1180,Insufficient maintenance,2139,236
05/05/2017,04:39:00,Thomas Try,equipment_1099,Fabrication Equipment and Software,953,95.59981157,129.203039,0.451080517,0,7,92,Insufficient maintenance,136,13
05/05/2017,04:42:00,Peter Tank,equipment_3879,Engineering,4294,89.62264913,142.0284953,0.680770448,0,2,2522,Corrosion,2147,1261
05/05/2017,04:51:00,John Smith,equipment_2288,Special Purpose Equipment,10897,96.12034618,124.0671196,0.672149847,1,3,1695,Material failure,3632,565
05/05/2017,05:16:00,Carlos Filter,equipment_547,Electrical,11201,105.6359631,98.90734463,0.56288419,0,3,469,Vibration,3734,156
05/05/2017,05:26:00,John Smith,equipment_1543,Special Purpose Equipment,4961,88.46874409,86.83447267,0.894276783,1,8,571,Overpressure,620,71
05/05/2017,05:29:00,Peter Sample,equipment_648,Fabrication Equipment and Software,1372,117.7823809,91.72599463,0.084821007,0,4,2839,Fatigue,343,710
05/05/2017,05:30:00,Thomas Try,equipment_2986,Construction and Operation Services,2449,60.23306632,62.65714424,0.304511019,0,4,2848,Failure of handling,612,712
05/05/2017,05:57:00,Carlos Filter,equipment_3338,Accommodation Equipment,2831,128.2207485,85.37598469,0.978301081,0,3,2344,Unknown,944,781
05/05/2017,06:04:00,Apostolis Papaioannou,equipment_3085,Air Gas and Pneumatic Equipment,7409,87.96763611,113.2602184,0.851686401,0,8,358,Overload,926,45
05/05/2017,06:09:00,Christine Flowmeter,equipment_3764,Engineering,1010,72.25553465,89.68002082,0.31380825,0,9,2276,Lubrication failure,112,253
05/05/2017,06:11:00,Peter Sample,equipment_4752,Electrical,3066,92.26027172,125.6750718,0.571522476,0,8,379,Vibration,383,47
05/05/2017,06:14:00,Peter Sample,equipment_2488,Materials Protection and Isolation,10254,86.43068027,86.39617998,0.838368409,0,2,1358,Corrosion,5127,679
05/05/2017,06:21:00,Apostolis Papaioannou,equipment_293,Engineering,7333,119.0011817,90.21907271,0.151898987,1,7,2852,Unclear,1048,407
05/05/2017,06:37:00,Peter Sample,equipment_1470,Construction and Operation Services,9528,75.0604639,57.34534891,0.578951195,1,5,206,Human error,1906,41
05/05/2017,06:41:00,Claudia Piston,equipment_2396,Cooling Equipment,3858,133.1077066,120.9586286,0.64434943,1,9,2362,Overpressure,429,262
05/05/2017,06:42:00,Carlos Filter,equipment_3821,Navigation and Communication,136,74.48747426,79.52161712,0.306644254,0,7,1778,Overload,19,254
05/05/2017,06:58:00,Monika Trial,equipment_1589,Structures and Outfitting Details,10012,121.9064549,101.4990011,0.242245025,0,2,1515,Overpressure,5006,758
05/05/2017,07:01:00,John Smith,equipment_3833,Accommodation Equipment,2086,114.8598046,91.61400596,0.48268445,0,9,1868,Overload,232,208
05/05/2017,07:17:00,John Smith,equipment_1624,Materials Protection and Isolation,2482,94.23091985,110.6577848,0.280228198,0,1,1269,Vibration,2482,1269
05/05/2017,07:17:00,Monika Trial,equipment_4057,Engineering,8547,147.4138919,100.0408353,0.667592153,1,1,2239,Vibration,8547,2239
05/05/2017,07:18:00,Thomas Try,equipment_434,Fluid Transfer and Treatment,2268,113.8749271,114.3053581,0.346683786,0,7,351,Unknown,324,50
05/05/2017,07:23:00,Apostolis Papaioannou,equipment_1001,Fluid Transfer and Treatment,11049,63.68829486,124.5943298,0.701712141,0,9,2805,Fatigue,1228,312
05/05/2017,07:24:00,Peter Tank,equipment_370,Electrical,10871,114.3549146,117.1695675,0.430732342,0,1,2274,Manufacturing failure,10871,2274
05/05/2017,07:24:00,Claudia Piston,equipment_4090,Boats,367,97.52706923,113.4265545,0.852210322,0,1,1185,Construction failure,367,1185
05/05/2017,07:36:00,Peter Tank,equipment_4104,Navigation and Communication,1900,93.78066682,82.56648328,0.761321331,0,1,381,Human error,1900,381
05/05/2017,07:39:00,Claudia Piston,equipment_3041,Materials Protection and Isolation,989,104.6820796,102.6007936,0.675097429,1,1,1952,Lubrication failure,989,1952
05/05/2017,08:03:00,Monika Trial,equipment_3136,Management Services and Software,1179,93.45679795,103.4074918,0.158182354,0,9,1396,Unclear,131,155
05/05/2017,08:10:00,Peter Tank,equipment_3717,Air Gas and Pneumatic Equipment,4459,90.48431219,55.01166325,0.153722119,0,4,1691,Fire,1115,423
05/05/2017,08:11:00,Claudia Piston,equipment_2331,Engineering,3182,91.63775968,125.5531059,0.334349884,0,4,353,Corrosion,796,88
05/05/2017,08:12:00,Carlos Filter,equipment_3476,Power Generation Propulsion and Manouvering,6227,124.919901,81.48699807,0.245672932,1,7,531,Human error,890,76
05/05/2017,08:47:00,Carlos Filter,equipment_2487,Electrical,7054,79.66925455,99.73563529,0.751655599,1,2,1272,Weather,3527,636
05/05/2017,09:02:00,Thomas Try,equipment_4455,Cooling Equipment,10387,88.71833465,123.5756211,0.7213179,0,2,1204,Weather,5194,602
05/05/2017,09:06:00,Thomas Try,equipment_3375,Structures and Outfitting Details,7258,138.1911205,101.9259278,0.003394469,1,1,1280,Overpressure,7258,1280
05/05/2017,09:27:00,Claudia Piston,equipment_2485,Hydraulics Equipment,5672,88.37081726,88.85615429,0.368829566,0,9,2283,Overload,630,254
05/05/2017,09:29:00,John Smith,equipment_4282,Construction and Operation Services,2511,112.60533,87.98363112,0.221100829,0,1,564,Fatigue,2511,564
05/05/2017,09:32:00,Thomas Try,equipment_486,Hydraulics Equipment,961,64.28565742,123.755117,0.754504818,0,3,2291,Insufficient maintenance,320,764
05/05/2017,09:41:00,Apostolis Papaioannou,equipment_3986,Engineering,3130,112.2564357,106.784924,0.938043728,1,9,1555,Failure of handling,348,173
05/05/2017,10:04:00,John Smith,equipment_4567,Special Purpose Equipment,3857,90.19991521,148.7948773,0.272304302,0,1,2573,Lubrication failure,3857,2573
05/05/2017,10:16:00,Thomas Try,equipment_1935,Boats,4161,154.9245853,112.0488069,0.105615335,0,8,1827,Corrosion,520,228
05/05/2017,10:21:00,Apostolis Papaioannou,equipment_4418,Navigation and Communication,9251,65.7483249,102.3436485,0.459467525,1,2,1692,Insufficient maintenance,4626,846
05/05/2017,10:32:00,Peter Tank,equipment_783,Structures and Outfitting Details,4075,72.29605807,89.75361583,0.332930993,1,3,982,Unclear,1358,327
05/05/2017,10:33:00,Carlos Filter,equipment_446,Special Purpose Equipment,11684,105.97144780000001,106.5517152,0.843050014,0,8,1160,Overpressure,1460,145
05/05/2017,10:45:00,Christine Flowmeter,equipment_4877,Tanks and Heating,11907,100.221632,112.342235,0.962794454,1,1,298,Overpressure,11907,298
05/05/2017,10:53:00,Peter Tank,equipment_3416,Tanks and Heating,9059,85.58348492,92.08460808,0.319377626,1,1,1895,Fatigue,9059,1895
05/05/2017,10:54:00,Christine Flowmeter,equipment_347,Accommodation Equipment,8461,105.5088984,92.40268117,0.508184433,0,6,420,Manufacturing failure,1410,70
05/05/2017,11:32:00,Thomas Try,equipment_4915,Power Generation Propulsion and Manouvering,9761,99.46358828,119.9772055,0.782891715,0,2,2109,Fire,4880,1054
05/05/2017,11:37:00,Thomas Try,equipment_3350,Navigation and Communication,9039,99.29371474,122.8656317,0.296266084,0,2,117,Lubrication failure,4520,58
05/05/2017,11:45:00,Christine Flowmeter,equipment_1691,Air Gas and Pneumatic Equipment,2669,130.4633019,109.8976734,0.281660827,0,1,2506,Unknown,2669,2506
05/05/2017,12:05:00,Claudia Piston,equipment_180,Deck Machinery and Equipment,11264,90.20638283,115.1979378,0.86134515,1,8,896,Failure of handling,1408,112
05/05/2017,12:05:00,Monika Trial,equipment_619,Power Generation Propulsion and Manouvering,9302,95.07575508,68.87349656,0.093722154,1,1,2061,Fatigue,9302,2061
05/05/2017,12:30:00,Claudia Piston,equipment_2493,Hydraulics Equipment,9086,114.2375319,139.9407679,0.007826027,1,4,2085,Material failure,2272,521
05/05/2017,12:32:00,Christine Flowmeter,equipment_3070,Lifesaving Safety and Firefighting Equipment,11553,64.03563589,106.3987993,0.663860345,1,7,1015,Corrosion,1650,145
05/05/2017,12:35:00,Peter Sample,equipment_4375,Construction and Operation Services,2446,78.77184657,85.02431101,0.60001967,0,5,1867,Unknown,489,373
05/05/2017,12:46:00,Apostolis Papaioannou,equipment_134,Special Purpose Equipment,3758,105.7066065,59.64195681,0.418554354,1,2,413,Weather,1879,206
05/05/2017,12:51:00,Christine Flowmeter,equipment_2645,Fabrication Equipment and Software,11626,112.0956784,91.10385148,0.575969896,1,3,1099,Failure of handling,3875,366
05/05/2017,12:52:00,Peter Tank,equipment_3174,Fabrication Equipment and Software,2161,86.00046399,111.4212249,0.111933967,0,8,2617,Lubrication failure,270,327
05/05/2017,12:55:00,Christine Flowmeter,equipment_1094,Lifesaving Safety and Firefighting Equipment,10155,81.50310722,73.27573124,0.818418242,0,4,2060,Failure of handling,2539,515
05/05/2017,13:05:00,Peter Tank,equipment_968,Lifesaving Safety and Firefighting Equipment,4814,143.8070826,122.020558,0.917696765,1,4,1359,Overpressure,1204,340
05/05/2017,13:07:00,Christine Flowmeter,equipment_451,Fluid Transfer and Treatment,5199,80.94962803,96.25748233,0.688562028,0,3,2517,Vibration,1733,839
05/05/2017,13:19:00,Claudia Piston,equipment_1521,Management Services and Software,96,91.24713174,94.45839707,0.819142233,0,9,1188,Construction failure,11,132
05/05/2017,13:43:00,Claudia Piston,equipment_2579,Fluid Transfer and Treatment,11584,82.52821911,96.59799612,0.879936444,1,8,2455,Human error,1448,307
05/05/2017,14:06:00,Christine Flowmeter,equipment_1749,Fabrication Equipment and Software,4032,113.601145,109.8760155,0.926808944,1,5,2778,Unclear,806,556
05/05/2017,14:10:00,John Smith,equipment_4332,Electrical,10165,100.5258397,111.9841191,0.319815939,1,4,632,Fatigue,2541,158
05/05/2017,14:13:00,Peter Sample,equipment_1853,Structures and Outfitting Details,7770,110.8812294,105.0559928,0.55874472,0,1,2455,Unknown,7770,2455
05/05/2017,14:14:00,Peter Sample,equipment_1525,Electrical,7335,96.84048235,73.47330364,0.057981335,1,9,140,Material failure,815,16
05/05/2017,14:20:00,Peter Sample,equipment_1635,Air Gas and Pneumatic Equipment,8246,103.842346,93.43482374,0.201280421,0,6,53,Unclear,1374,9
05/05/2017,14:34:00,John Smith,equipment_152,Structures and Outfitting Details,558,95.4696821,120.3658475,0.121471159,0,1,1899,Lubrication failure,558,1899
05/05/2017,14:46:00,Thomas Try,equipment_2165,Tanks and Heating,1153,87.67880097,89.79210466,0.223722533,0,2,732,Failure of handling,576,366
05/05/2017,14:47:00,Apostolis Papaioannou,equipment_3049,Electrical,8937,102.5645544,91.46874009,0.78750267,0,5,2330,Failure of handling,1787,466
05/05/2017,15:11:00,Claudia Piston,equipment_4586,Accommodation Equipment,9748,112.5857118,80.83568474,0.213136509,1,1,1869,Construction failure,9748,1869
05/05/2017,15:25:00,Carlos Filter,equipment_3349,Automation and Control,7981,94.57927475,111.9414802,0.973335669,0,8,1136,Failure of handling,998,142
05/05/2017,15:31:00,Claudia Piston,equipment_2382,Automation and Control,2853,96.14067129,139.3520024,0.23432682,0,6,2150,Fatigue,476,358
05/05/2017,15:38:00,Claudia Piston,equipment_651,Accommodation Equipment,1067,112.9292352,96.27540641,0.479697713,0,9,2001,Unclear,119,222
05/05/2017,15:55:00,Christine Flowmeter,equipment_3499,Fluid Transfer and Treatment,8637,102.5285553,125.6032844,0.849530205,0,6,1340,Construction failure,1440,223
05/05/2017,15:58:00,Peter Tank,equipment_1580,Navigation and Communication,9719,84.13029987,92.50226444,0.192869616,1,2,2149,Overpressure,4860,1074
05/05/2017,16:31:00,Claudia Piston,equipment_2810,Cooling Equipment,2661,80.00815226,104.9994585,0.747037604,0,9,2748,Vibration,296,305
05/05/2017,16:38:00,Carlos Filter,equipment_327,Engineering,9865,87.71379376,121.869236,0.285648865,1,5,2459,Human error,1973,492
05/05/2017,16:48:00,Monika Trial,equipment_141,Engineering,8497,104.6215697,110.2672376,0.012225975,0,5,1300,Human error,1699,260
05/05/2017,16:55:00,Apostolis Papaioannou,equipment_4855,Accommodation Equipment,9957,91.64573951,92.34526693,0.85121212,1,8,2055,Unknown,1245,257
05/05/2017,17:02:00,Apostolis Papaioannou,equipment_2111,Power Generation Propulsion and Manouvering,6091,97.10854231,121.280986,0.541841539,0,7,2300,Material failure,870,329
05/05/2017,17:16:00,Monika Trial,equipment_2655,Fabrication Equipment and Software,2692,83.2948559,94.22380183,0.362227665,0,9,2591,Construction failure,299,288
05/05/2017,17:19:00,Monika Trial,equipment_1048,Boats,8584,90.57959798,136.1321316,0.358665131,0,5,1448,Fatigue,1717,290
05/05/2017,17:22:00,John Smith,equipment_944,Tanks and Heating,10904,99.00365273,72.77187235,0.192836056,0,9,2277,Unclear,1212,253
05/05/2017,17:23:00,Peter Tank,equipment_2300,Fluid Transfer and Treatment,4996,73.64748388,120.1119781,0.303955047,0,3,2363,Manufacturing failure,1665,788
05/05/2017,17:26:00,Christine Flowmeter,equipment_2686,Deck Machinery and Equipment,4278,95.03146636,133.4637814,0.656461531,0,9,172,Fire,475,19
05/05/2017,17:43:00,Claudia Piston,equipment_3068,Power Generation Propulsion and Manouvering,8818,126.7058619,104.9071869,0.191413588,1,3,1275,Material failure,2939,425
05/05/2017,17:52:00,Monika Trial,equipment_2984,Electrical,8255,101.1146141,102.2526685,0.69754251,0,5,2499,Insufficient maintenance,1651,500
05/05/2017,17:58:00,Thomas Try,equipment_4824,Construction and Operation Services,7101,143.5872596,95.59879603,0.526234122,1,1,679,Construction failure,7101,679
05/05/2017,18:03:00,Claudia Piston,equipment_240,Navigation and Communication,7408,105.5421334,112.9373963,0.975459035,0,4,1653,Failure of handling,1852,413
05/05/2017,18:26:00,Christine Flowmeter,equipment_3157,Management Services and Software,5168,95.21735068,88.43730614,0.413972331,1,6,2401,Failure of handling,861,400
05/05/2017,18:27:00,Christine Flowmeter,equipment_4814,Special Purpose Equipment,10367,88.77023945,79.61013172,0.978603276,1,3,2697,Lubrication failure,3456,899
05/05/2017,18:27:00,Monika Trial,equipment_2183,Lifesaving Safety and Firefighting Equipment,11119,99.94713693,100.8153492,0.910703374,0,3,1652,Lubrication failure,3706,551
05/05/2017,19:15:00,Peter Sample,equipment_4000,Navigation and Communication,7690,67.81225145,122.3718087,0.992467436,0,5,125,Human error,1538,25
05/05/2017,19:16:00,Apostolis Papaioannou,equipment_1677,Tanks and Heating,10582,116.9840757,104.9869855,0.655913399,0,5,2613,Material failure,2116,523
05/05/2017,19:27:00,Monika Trial,equipment_2437,Lifesaving Safety and Firefighting Equipment,2285,98.94246341,82.09243986,0.268083537,0,5,458,Overload,457,92
05/05/2017,19:32:00,Claudia Piston,equipment_3967,Accommodation Equipment,6643,81.94855191,89.60336669,0.113672752,0,4,1523,Unclear,1661,381
05/05/2017,19:37:00,John Smith,equipment_762,Power Generation Propulsion and Manouvering,1462,119.0339468,70.32511371,0.422760536,0,5,1170,Fire,292,234
05/05/2017,20:10:00,Peter Sample,equipment_2339,Tanks and Heating,9378,74.66116758,129.4902715,0.68567849,1,9,2720,Corrosion,1042,302
05/05/2017,20:10:00,John Smith,equipment_4603,Engineering,8858,97.13286233,101.5042043,0.820514659,0,9,2866,Manufacturing failure,984,318
05/05/2017,20:17:00,Claudia Piston,equipment_1224,Fluid Transfer and Treatment,6245,99.73112801,103.067457,0.113785932,1,8,298,Failure of handling,781,37
05/05/2017,20:19:00,Christine Flowmeter,equipment_1816,Cooling Equipment,7574,102.1127749,92.31519517,0.545565495,0,7,787,Human error,1082,112
05/05/2017,20:26:00,Peter Sample,equipment_2345,Tanks and Heating,6669,82.86997595,105.1152794,0.982334964,1,3,1954,Vibration,2223,651
05/05/2017,20:30:00,John Smith,equipment_1354,Hydraulics Equipment,8858,96.48330289,98.31619045,0.093533005,1,6,1102,Lubrication failure,1476,184
05/05/2017,20:34:00,Claudia Piston,equipment_4284,Automation and Control,7594,144.3445174,127.8402262,0.118839242,1,1,118,Material failure,7594,118
05/05/2017,20:38:00,John Smith,equipment_1047,Hydraulics Equipment,8758,107.3409195,76.75715125,0.220025807,0,5,1714,Material failure,1752,343
05/05/2017,20:40:00,Peter Tank,equipment_848,Automation and Control,1329,122.9730061,95.63839735,0.755687846,1,4,319,Overpressure,332,80
05/05/2017,20:56:00,Carlos Filter,equipment_2271,Power Generation Propulsion and Manouvering,3086,82.67022466,115.3757052,0.379922528,0,9,2375,Material failure,343,264
05/05/2017,20:57:00,Thomas Try,equipment_1161,Structures and Outfitting Details,7303,84.24156074,80.45487363,0.477695192,0,8,2311,Manufacturing failure,913,289
05/05/2017,21:05:00,Christine Flowmeter,equipment_3995,Electrical,11352,75.24853056,53.86889154,0.71932448,1,6,1821,Construction failure,1892,304
05/05/2017,21:15:00,Thomas Try,equipment_3477,Hydraulics Equipment,11685,86.81929694,115.9266443,0.875638003,0,4,650,Insufficient maintenance,2921,162
05/05/2017,21:16:00,Apostolis Papaioannou,equipment_2883,Construction and Operation Services,6518,97.32105012,114.8743613,0.937343016,0,9,2117,Fire,724,235
05/05/2017,21:25:00,John Smith,equipment_2041,Fluid Transfer and Treatment,5177,72.42312878,116.4004334,0.919132377,0,1,1576,Overpressure,5177,1576
05/05/2017,21:34:00,Christine Flowmeter,equipment_2055,Air Gas and Pneumatic Equipment,11434,133.8946635,90.33291737,0.35169305,0,6,423,Vibration,1906,70
05/05/2017,21:34:00,Carlos Filter,equipment_1421,Materials Protection and Isolation,1137,115.8488571,138.311966,0.269464588,0,7,2020,Overload,162,289
05/05/2017,21:36:00,Peter Sample,equipment_2799,Navigation and Communication,10161,77.26951694,125.4883602,0.835337109,1,6,1253,Corrosion,1694,209
05/05/2017,21:55:00,Peter Tank,equipment_1436,Automation and Control,6622,118.4128433,73.37333135,0.278026287,0,8,2052,Manufacturing failure,828,256
05/05/2017,22:03:00,Christine Flowmeter,equipment_1928,Structures and Outfitting Details,10814,89.10571119,93.73461694,0.669649946,1,4,1167,Manufacturing failure,2704,292
05/05/2017,22:13:00,Carlos Filter,equipment_1119,Structures and Outfitting Details,5510,87.66982255,89.43135826,0.589507834,0,8,2553,Fatigue,689,319
05/05/2017,22:19:00,Peter Tank,equipment_2984,Engineering,3198,96.57340584,112.9562364,0.423001072,0,5,775,Material failure,640,155
05/05/2017,22:20:00,John Smith,equipment_2432,Special Purpose Equipment,5392,94.60611059,68.8084124,0.023025985,0,2,773,Overpressure,2696,386
05/05/2017,22:34:00,Christine Flowmeter,equipment_2289,Navigation and Communication,7343,100.1031836,100.0956146,0.136714522,0,7,315,Vibration,1049,45
05/05/2017,22:43:00,Carlos Filter,equipment_1085,Fluid Transfer and Treatment,2978,87.85255835,114.1031517,0.002447058,0,3,2447,Manufacturing failure,993,816
05/05/2017,22:58:00,Peter Tank,equipment_4741,Fluid Transfer and Treatment,759,107.2980695,109.8410029,0.707963028,0,7,756,Overpressure,108,108
05/05/2017,23:06:00,Carlos Filter,equipment_1436,Hydraulics Equipment,6326,87.946098,107.1117844,0.700498987,0,9,1495,Lubrication failure,703,166
05/05/2017,23:09:00,Peter Tank,equipment_4875,Tanks and Heating,4398,110.6439173,86.39503297,0.608079105,0,2,2253,Corrosion,2199,1126
05/05/2017,23:25:00,Peter Sample,equipment_1536,Lifesaving Safety and Firefighting Equipment,2294,92.453609,140.1600911,0.940337944,0,9,1258,Fatigue,255,140
05/05/2017,23:25:00,Christine Flowmeter,equipment_3741,Accommodation Equipment,5403,92.5804527,105.82709439999999,0.474902873,0,1,631,Weather,5403,631
05/05/2017,23:31:00,Peter Sample,equipment_711,Fluid Transfer and Treatment,4739,119.6780052,114.9546663,0.423191122,0,4,1681,Vibration,1185,420
05/05/2017,23:41:00,Carlos Filter,equipment_1389,Lifesaving Safety and Firefighting Equipment,3812,81.55537698,97.02690353,0.331474303,1,4,1633,Vibration,953,408
06/05/2017,01:07:00,John Smith,equipment_2564,Tanks and Heating,9100,121.2374588,86.83974385,0.583416507,1,1,669,Fire,9100,669
06/05/2017,01:15:00,Carlos Filter,equipment_1406,Structures and Outfitting Details,2864,92.32067629,113.188661,0.114943718,1,4,1929,Weather,716,482
06/05/2017,01:18:00,Peter Tank,equipment_3577,Automation and Control,2856,104.1060598,113.6162542,0.433701063,0,3,1045,Failure of handling,952,348
